name, latitude, longitude, altitude, timezone
Liberal Muni,37.044222,-100.95986,2885,-6
Lamar Muni,38.069694,-102.6885,3706,-7
Renner Fld,39.370621,-101.698992,3656,-6
Yellowstone Rgnl,44.520194,-109.023806,5102,-7
Hovden,62.18,6.0742,242,1
RNAS WATTON,52.33,0.51,173,0
ISLES OF SCILLY,49.919,-6.3075,70,0
Springfield Branson Natl,37.245667,-93.388639,1268,-6
Framnes,68.435833,17.388056,97,1
Berlevag,70.866667,29,43,1
Fornebu,59.883333,10.616667,56,1
Alykel,69.311053,87.332183,595,8
Vityazevo,45.002097,37.347272,174,4
Joplin Rgnl,37.151814,-94.498269,981,-6
Lehigh Valley Intl,40.652083,-75.440806,393,-5
NW Arkansas Regional,36.2818694,-94.3068111,1287,-6
Atyrau,47.121944,51.821389,0,5
Kzyl-Orda,44.709,65.591,0,6
South Bend Rgnl,41.708661,-86.31725,799,-5
Bykovo,55.617222,38.059999,427,4
Chintheche,-11.8333,34.1667,0,2
Talagi,64.360281,40.430167,19,4
Central,51.334366,46.022952,152,6
Novyi Urengoy,66.041811,76.313938,20,6
Noyabrsk,63.110079,75.162243,20,6
Washington Union Station,38.89746,-77.00643,76,-5
Aktau,43.513557,51.052817,21,5
Ukhta,63.340297,53.482592,100,4
Usinsk,66.00077,57.221113,20,4
Pechora,65.070387,57.082045,20,4
Naryan-Mar,67.380537,53.051016,20,4
Kresty,57.783917,28.395614,154,4
Kogalym International,62.18,74.53,220,6
Emelyanovo,56.18,92.475,940,8
Sary-Arka,49.670833,73.334444,1765,5
Severny,55.1,82.9,560,7
Uraj,60.1,64.83,186,6
Turkmenabat,39.083333,63.602222,630,5
Yuzhny,56.939444,40.940833,410,4
Changchun,43.5412,125.1201,227,8
Niigata,37.5711,139.0646,1,9
Johnston Atoll,16.7286,-169.534,7,-10
Smith Fld,41.143353,-85.152778,834,-5
Arcata,40.978111,-124.108611,221,-8
Camp Mabry Austin City,30.31666,-97.7666,0,-6
Albert J Ellis,34.829164,-77.612139,94,-5
Tuscaloosa Rgnl,33.220627,-87.611403,170,-6
Dubuque Rgnl,42.402,-90.709472,1076,-6
Forde Bringeland,61.25,5.45,1034,1
Shun Tak Heliport,22.289372,114.152153,10,8
Poliarny Airport,66.400431,112.030325,1660,10
Nakhchivan Airport,39.1888,45.4584,2863,3.5
Ganja Airport,40.7377,46.3176,1083,4
Torp,59.186703,10.258628,286,1
Ust Kamenogorsk Airport,50.0366,82.4942,939,6
Petropavlosk South Airport,54.7747,69.1839,453,6
Les Bases Airport,15.86875,-61.270022,16,-4
St-François Airport,16.2578,-61.2625,10,-4
Codrington Airport,17.6358,-61.8286,15,-4
Ji-Paraná Airport,-10.8708,-61.8465,598,-4
Escuela Mariscal Sucre Airport,10.249978,-67.649419,1338,-4
Maria Reiche Neuman Airport,-14.854192,-74.961811,1860,-5
Mayor General FAP Armando Revoredo Iglesias Airport,-7.139183,-78.4894,8781,-5
Gatokae Airport,-8.75,158.2,0,11
Boorama Airport,9.933,43.15,0,3
Mucuri Airport,-18.0489,-39.8642,276,-3
Zorg en Hoop Airport,5.81108,-55.1907,10,-3
Reyes Airport,-14.3044,-67.3534,935,-4
Puerto Rico Airport,-11.1077,-67.5512,597,-4
El Alcaraván Airport,5.319114,-72.383975,1028,-5
General Rivadeneira Airport,0.978519,-79.6266,32,-5
Pucón Airport,-39.2928,-71.9159,853,-4
Toledo Airport,-24.6863,-53.6975,1843,-3
Santa Maria Airport,-29.711358,-53.688153,287,-3
Chapada Diamantina Airport,-12.4823,-41.277,1676,-3
Goulburn Airport,-34.8103,149.726,2141,10
Orlando Bezerra de Menezes Airport,-7.218958,-39.2701,1392,-3
Santa Teresita Airport,-36.542317,-56.721756,9,-3
Gobernador Gregores Airport,-48.7831,-70.15,356,-3
Antoine De St Exupery Airport,-40.7512,-65.0343,85,-3
Las Heras Airport,-46.533056,-68.951111,1082,-3
General Enrique Mosconi Airport,-22.619167,-63.793189,1472,-3
Masbate Airport,12.3694,123.629,26,8
Catarman National Airport,12.502417,124.635778,6,8
Jolo Airport,6.05367,121.011,118,8
Camiguin Airport,9.25352,124.707,53,8
Cuyo Airport,10.8581,121.069,0,8
Cheongju International Airport,36.7166,127.499119,191,9
Sacheon Air Base,35.088543,128.07037,25,9
Wonju Airport,37.438081,127.960383,329,9
Mokpo Airport,34.758906,126.379872,23,9
Kunsan Air Base,35.903756,126.615906,29,9
Miyakejima Airport,34.0736,139.56,67,9
Shonai Airport,38.812222,139.787222,86,9
Odate Noshiro Airport,40.1919,140.371,292,9
Fukushima Airport,37.2274,140.431,1221,9
Iwami Airport,34.6764,131.79,184,9
Nagoya Airport,35.255,136.924,52,9
Saga Airport,33.1497,130.302,6,9
Okadama Airport,43.1161,141.38,25,9
Kushiro Airport,43.041,144.193,327,9
Matsu Beigan Airport,26.224153,120.00275,41,8
Hengchun Airport,22.041075,120.730208,46,8
Matsu Nangan Airport,26.1598,119.958,232,8
Eniwetok Airport,11.34075,162.327861,13,12
Kalaupapa Airport,21.211,-156.974,24,-10
El Nido Airport,11.202,119.417,0,8
Wipim Airport,-8.78822,142.882,173,10
Baimuru Airport,-7.49686,144.82,27,10
Nuku Airport,-3.667,142.483,750,10
Tufi Airport,-9.07595,149.32,85,10
Suki Airport,-8.033,141.717,24,10
Balimo Airport,-8.05,142.933,51,10
Obo Airport,-7.583,141.317,29,10
Losuia Airport,-8.50582,151.081,27,10
Londolovit Airport,-3.04361,152.629,167,10
Lake Murray Airport,-7.00992,141.494,52,10
Kamusi Airport,-7.42035,143.122,0,10
Kokoda Airport,-8.88468,147.731,1240,10
Kandrian Airport,-6.183,149.533,280,10
Jacquinot Bay Airport,-5.6525,151.507,136,10
Nissan Island Airport,-4.49972,154.226,52,10
Ihu Airport,-7.89756,145.396,47,10
Gasmata Island Airport,-6.27111,150.331,23,10
Tadji Airport,-3.18985,142.43,48,10
Wrangell Airport,56.4843,-132.37,44,-9
Chevak Airport,61.5338,-165.584,75,-9
Aniak Airport,61.5816,-159.543,88,-9
Mountain Village Airport,62.0954,-163.682,337,-9
McGrath Airport,62.9529,-155.606,338,-9
Kalskag Airport,61.5363,-160.341,55,-9
Haines Airport,59.2438,-135.524,15,-9
Holy Cross Airport,62.1883,-159.775,70,-9
Skagway Airport,59.4601,-135.316,44,-9
Gustavus Airport,58.4253,-135.707,34,-9
Adak Airport,51.878,-176.646,18,-10
Sambu Airport,8.017,-78.2,32,-5
Contadora Airport,8.62876,-79.0347,14,-5
EL Real Airport,8.133,-77.7,57,-5
Bahia Piña Airport,7.583,-78.2,14,-5
Sayun International Airport,15.966111,48.7883,2097,3
Kamishly Airport,37.020625,41.191394,1480,2
Sulaymaniyah International Airport,35.5608,45.3147,2494,3
Turbat International Airport,25.986369,63.030167,498,5
Sehwan Sharif Airport,26.4731,67.7172,121,5
Skardu Airport,35.335508,75.536047,7316,5
Parachinar Airport,33.9021,70.0716,5800,5
Ormara Airport,25.2747,64.586,10,5
Khuzdar Airport,27.7906,66.6473,4012,5
Hyderabad Airport,25.3181,68.3661,130,5
Jiwani Airport,25.0678,61.8054,186,5
Dera Ismael Khan Airport,31.909422,70.896639,594,5
Dera Ghazi Khan Airport,29.961011,70.485925,492,5
Dalbandin Airport,28.8783,64.3998,2800,5
Chitral Airport,35.886592,71.800578,4920,5
Bahawalpur Airport,29.3481,71.717981,392,5
Bannu Airport,32.9729,70.5279,1325,5
Al Ain International Airport,24.261667,55.609167,869,4
Uromiyeh Airport,37.6681,45.0687,4343,3.5
Ardabil Airport,38.325678,48.424356,4315,3.5
Lar Airport,27.674725,54.383278,2641,3.5
Sari Dasht E Naz Airport,36.635833,53.193611,35,3.5
Noshahr Airport,36.663333,51.464722,-61,3.5
Sabzevar National Airport,36.168083,57.595183,3010,3.5
Bojnourd Airport,37.492958,57.308219,3499,3.5
Rafsanjan Airport,30.297714,56.051139,5298,3.5
Bam Airport,29.084169,58.450042,3231,3.5
Khoram Abad Airport,33.435378,48.282889,3782,3.5
Wadi Al Dawasir Airport,20.504275,45.199556,2062,3
Al-Jawf Domestic Airport,29.785133,40.100006,2261,3
Dawadmi Domestic Airport,24.5,44.4,3429,3
Saul Airport,3.61361,-53.2042,656,-3
Faizabad Airport,37.1211,70.5181,3872,4.5
Île des Pins Airport,-22.5889,167.456,315,11
Belep Islands Airport Airport,-19.7206,163.661,306,11
Tiga Airport,-21.0961,167.804,128,11
Ipota Airport,-18.8783,169.308,23,11
Futuna Airport,-19.5164,170.232,0,11
Dillon's Bay Airport,-18.7694,169.001,538,11
Aniwa Airport,-19.24,169.605,69,11
Anelghowhat Airport,-20.2492,169.771,7,11
North West Santo Airport,-14.8817,166.558,0,11
Southwest Bay Airport,-16.495,167.438,0,11
Valesdir Airport,-16.7961,168.177,10,11
Uléi Airport,-16.333,168.283,0,11
Tongoa Island Airport,-16.8911,168.551,443,11
Santo Pekoa International Airport,-15.505033,167.219742,184,11
Redcliffe Airport,-15.472,167.835,36,11
Gaua Island Airport,-14.2181,167.587,0,11
Norsup Airport,-16.0797,167.401,23,11
Lonorore Airport,-15.8656,168.172,43,11
Naone Airport,-15,168.083,0,11
Lamen Bay Airport,-16.5842,168.159,7,11
Lamap Airport,-16.454,167.823,7,11
Tavie Airport,-16.439,168.257,0,11
Sara Airport,-15.4708,168.152,0,11
Longana Airport,-15.3067,167.967,167,11
Craig Cove Airport,-16.265,167.924,69,11
Sangafa Airport,-17.0903,168.343,7,11
Torres Airstrip,-13.328,166.638,0,11
Sola Airport,-13.8517,167.537,7,11
Mota Lava Airport,-13.666,167.712,63,11
Ua Huka Airport,-8.93611,-139.552,160,-9.5
Ua Pou Airport,-9.35167,-140.078,16,-9.5
Hiva Oa-Atuona Airport,-9.768794,-139.011256,1481,-9.5
Ahe Airport,-14.4281,-146.257,11,-10
Apataki Airport,-15.5736,-146.415,8,-10
Maota Airport,-13.733,-172.3,0,-11
Mountain Airport,28,85.333,0,5.75
Pointe Vele Airport,-14.3114,-178.066,20,12
Niue International Airport,-19.080028,-169.925639,209,-11
Vanua Balavu Airport,-17.269,-178.976,76,12
Kuini Lavenia Airport,-15.9767,-173.755,0,13
Mata'aho Airport,-15.5708,-175.633,160,13
Lifuka Island Airport,-19.777,-174.341,31,13
Kaufana Airport,-21.3783,-174.958,325,13
Savusavu Airport,-16.8028,179.341,17,12
Rotuma Airport,-12.4825,177.071,22,12
Koro Island Airport,-17.3458,179.422,358,12
Matei Airport,-16.6906,-179.877,60,12
Labasa Airport,-16.466749,179.33986,44,12
Lakeba Island Airport,-18.1992,-178.817,280,12
Ngau Airport,-18.1156,179.34,50,12
Moala Airport,-18.5667,179.951,13,12
Mana Island Airport,-17.6731,177.098,0,12
Vunisea Airport,-19.0581,178.157,6,12
Malolo Lailai Island Airport,-17.7779,177.197,10,12
Cicia Airport,-17.7433,-179.342,13,12
Penrhyn Island Airport,-9.00667,-158.037,8,-10
Mitiaro Island Airport,-19.8425,-157.703,25,-10
Mauke Airport,-20.1361,-157.345,26,-10
Manihiki Island Airport,-10.3767,-161.002,0,-10
Mangaia Island Airport,-21.8956,-157.905,45,-10
Atiu Island Airport,-19.9678,-158.119,36,-10
Nassau Paradise Island Airport,25.083,-77.3,0,-5
Colonel Hill Airport,22.745561,-74.182353,5,-5
New Bight Airport,24.315292,-75.452331,5,-5
Arthurs Town Airport,24.629417,-75.673775,18,-5
Congo Town Airport,24.158933,-77.589758,15,-5
Long Banga Airport,3.18495,115.454,750,8
Salina Cruz Naval Air Station,16.2126,-95.2016,75,-6
Alberto Delgado Airport,21.788461,-79.997203,125,-5
Cayo Coco Airport,22.5132,-78.511,6,-5
Port-de-Paix Airport,19.9336,-72.8486,9,-5
Jeremie Airport,18.6631,-74.1703,147,-5
Playa Samara Airport,10.25,-85.417,10,-6
Tobias Bolanos International Airport,9.957053,-84.139797,3287,-6
Puerto Jimenez Airport,8.53333,-83.3,7,-6
Islita Airport,9.85611,-85.3708,7,-6
Cabo Velas Airport,10.3557,-85.852892,33,-6
Barra del Colorado Airport,10.768736,-83.585614,3,-6
Aerotortuguero Airport,10.569,-83.5148,82,-6
Captain Ramon Xatruch Airport,8.40667,-78.1417,30,-5
Jaqué Airport,7.51778,-78.1572,29,-5
Enrique Adolfo Jimenez Airport,9.35664,-79.8674,25,-5
Alonso Valderrama Airport,7.98784,-80.4097,33,-5
Lencero Airport,19.475083,-96.797506,3127,-6
Guerrero Negro Airport,28.0261,-114.024,59,-7
Ciudad Constitución Airport,25.0538,-111.615,213,-7
Captain Rogelio Castillo National Airport,20.545994,-100.88655,5709,-6
Mili Island Airport,6.08333,171.733,4,12
Puerto Lempira Airport,15.2622,-83.7812,25,-6
Ahuas Airport,15.4722,-84.3522,98,-6
Wotho Island Airport,10.1733,166.003,0,12
Wotje Atoll Airport,9.46667,170.233,4,12
Woja Airport,7.083,171.133,0,12
Jaluit Airport,5.90924,169.637,4,12
Rongelap Island Airport,11.1572,166.887,0,12
Namorik Atoll Airport,5.63167,168.125,15,12
Majkin Airport,7.833,168.167,0,12
Mejit Atoll Airport,10.2833,170.883,5,12
Maloelap Island Airport,8.70444,171.23,0,12
Likiep Airport,9.82316,169.308,0,12
Kaben Airport,8.90056,170.844,0,12
Jeh Airport,7.56535,168.962,0,12
Jabot Airport,7.45235,168.552,0,12
Enyu Airfield,11.5225,165.565,0,12
Aur Island Airport,8.14528,171.173,0,12
Ailuk Airport,10.2168,169.983,0,12
Utirik Airport,11.222,169.852,4,12
Quezaltenango Airport,14.8656,-91.502,7779,-6
Puerto Barrios Airport,15.730878,-88.583767,33,-6
Dr Joaquin Balaguer International Airport,18.5725,-69.9856,98,-4
Samaná El Catey International Airport,19.267,-69.742,30,-4
Salt Cay Airport,21.333,-71.2,3,-5
Middle Caicos Airport,21.833,-71.817,9,-5
JAGS McCartney International Airport,21.4445,-71.1423,13,-5
Žilina Airport,49.231528,18.6135,1020,1
Ubari Airport,26.5675,12.8231,1387,1
Misratah Airport,32.325,15.061,60,1
Samsun-Çarşamba Airport,41.2545,36.5671,18,2
Balikesir Korfez Airport,39.5546,27.0138,50,2
Isparta Süleyman Demirel Airport,37.8554,30.3684,2835,2
Adiyaman Airport,37.7314,38.4689,2216,2
Agri Airport,39.6546,43.0271,5462,2
Kahramanmaras Airport,37.539,36.9534,1723,2
Sanliurfa Airport,37.094261,38.847103,1483,2
Kars Airport,40.562222,43.115002,5889,2
Usak Airport,38.681478,29.471675,2897,2
Banja Luka International Airport,44.941444,17.297501,400,1
Corvo Airport,39.6715,-31.1136,0,-1
Salerno Pontecagnano Airport,40.6204,14.911294,123,1
Aosta Airport,45.738456,7.368719,1791,1
Sármellék International Airport,46.686389,17.159056,408,1
Győr-Pér International Airport,47.627097,17.808347,424,1
Pécs-Pogány Airport,45.990928,18.240983,1000,1
Syros Airport,37.422792,24.950936,236,2
La Môle Airport,43.2054,6.482,59,1
EuroAirport,47.589583,7.529914,885,1
Tekapo,-44,170.28,2,12
Angers-Loire Airport,47.5603,-0.312222,194,1
Île d'Yeu Airport,46.718611,-2.391111,79,0
Logroño-Agoncillo Airport,42.4542,-2.32083,1161,1
Ercan International Airport,35.1547,33.4961,404,2
Yakima Air Terminal McAllister Field,46.5682,-120.544,1095,-8
Kiwayu (Mkononi) Airport,-1.96056,41.2975,21,3
Worland Municipal Airport,43.9657,-107.951,4227,-7
Valdosta Regional Airport,30.7825,-83.2767,203,-5
Victoria Regional Airport,28.8526,-96.9185,115,-6
Quincy Regional Baldwin Field,39.9427,-91.1946,769,-6
Tupelo Regional Airport,34.2681,-88.7699,346,-6
Santa Maria Pub Cpt G Allan Hancock Airport,34.8989,-120.457,261,-8
Salina Municipal Airport,38.791,-97.6522,1288,-6
Adirondack Regional Airport,44.3853,-74.2062,1663,-5
Sheridan County Airport,44.7692,-106.98,4021,-7
San Luis County Regional Airport,35.2368,-120.642,212,-8
Rutland State Airport,43.5294,-72.9496,787,-5
Rock Springs Sweetwater County Airport,41.5942,-109.065,6760,-7
Rhinelander Oneida County Airport,45.6312,-89.4675,1624,-6
Reading Regional Carl A Spaatz Field,40.3785,-75.9652,344,-5
Pease International Tradeport,43.0779,-70.8233,100,-5
Pellston Regional Airport of Emmet County Airport,45.5709,-84.7967,720,-5
Pierre Regional Airport,44.3827,-100.286,1742,-6
Pocatello Regional Airport,42.9098,-112.596,4452,-7
Hattiesburg Laurel Regional Airport,31.4671,-89.3371,298,-6
Owensboro Daviess County Airport,37.7401,-87.1668,406,-6
Southwest Oregon Regional Airport,43.4171,-124.246,17,-8
Northwest Alabama Regional Airport,34.7453,-87.6102,550,-6
Frank Wiley Field,46.428,-105.886,2630,-7
Muskegon County Airport,43.1695,-86.2382,628,-5
Lynchburg Regional Preston Glenn Field,37.3267,-79.2004,938,-5
Lewistown Municipal Airport,47.0493,-109.467,4170,-7
Lancaster Airport,40.1217,-76.2961,403,-5
Klamath Falls Airport,42.1561,-121.733,4095,-8
Lebanon Municipal Airport,43.6261,-72.3042,603,-5
North Platte Regional Airport Lee Bird Field,41.1262,-100.684,2776,-6
Arnold Palmer Regional Airport,40.2759,-79.4048,1185,-5
Laramie Regional Airport,41.3121,-105.675,7284,-7
Jamestown Regional Airport,46.9297,-98.6782,1498,-6
Kirksville Regional Airport,40.0935,-92.5449,966,-6
Kili Airport,5.64452,169.12,5,12
Tri State Milton J Ferguson Field,38.3667,-82.558,828,-5
Memorial Field,34.478,-93.0962,540,-6
Central Nebraska Regional Airport,40.9675,-98.3096,1847,-6
Wokal Field Glasgow International Airport,48.2125,-106.615,2296,-7
Fayetteville Regional Grannis Field,34.9912,-78.8803,189,-5
New Bedford Regional Airport,41.6761,-70.9569,80,-5
Elko Regional Airport,40.8249,-115.792,5140,-8
Chippewa Valley Regional Airport,44.8658,-91.4843,913,-6
DuBois Regional Airport,41.1783,-78.8987,1817,-5
Dodge City Regional Airport,37.7634,-99.9656,2594,-6
Houghton County Memorial Airport,47.1684,-88.4891,1095,-5
William R Fairchild International Airport,48.1202,-123.5,291,-8
Harrison Marion Regional Airport,39.2966,-80.2281,1217,-5
Chippewa County International Airport,46.2508,-84.4724,800,-5
Cape Girardeau Regional Airport,37.2253,-89.5708,342,-6
Del Norte County Airport,41.7802,-124.237,57,-8
Southeast Iowa Regional Airport,40.7832,-91.1255,698,-6
Brunswick Golden Isles Airport,31.2588,-81.4665,26,-5
Raleigh County Memorial Airport,37.7873,-81.1242,2504,-5
Western Nebraska Regional Airport,41.874,-103.596,3967,-7
Bradford Regional Airport,41.8031,-78.6401,2143,-5
Watertown Regional Airport,44.914,-97.1547,1748,-6
Alpena County Regional Airport,45.0781,-83.5603,689,-5
Walla Walla Regional Airport,46.0949,-118.288,1191,-8
Waterloo Regional Airport,42.5571,-92.4003,873,-6
Alamogordo White Sands Regional Airport,32.8399,-105.991,4200,-7
Athens Ben Epps Airport,33.9486,-83.3263,808,-5
Southwest Georgia Regional Airport,31.5355,-84.1945,197,-5
Aberdeen Regional Airport,45.4491,-98.4218,1302,-6
San Domino Island Heliport,42.1025,15.488,0,1
Gheshm Airport,26.9487,56.2688,100,3.5
Diu Airport,20.7131,70.9211,31,5.5
Gulu Airport,2.805556,32.271792,3510,3
Arua Airport,3.05,30.917,3951,3
Tabora Airport,-5.07639,32.8333,3868,3
Shinyanga Airport,-3.667,33.417,3800,3
Musoma Airport,-1.483,33.8,3806,3
Kikwetu Airport,-9.85111,39.7578,100,3
Kigoma Airport,-4.883,29.633,2700,3
Bukoba Airport,-1.3,31.8,3745,3
Port Sudan New International Airport,19.4336,37.2341,135,2
Nyala Airport,12.0535,24.9562,2106,2
Atbara Airport,17.7,33.967,1181,2
La Abraq Airport,32.788673,21.964333,2157,1
Mitiga Airport,32.8941,13.276,36,1
Gamal Abdel Nasser Airport,31.861,23.907,519,1
Gardabya Airport,31.0635,16.595,267,1
Nanyuki Civil Airport,-0.067,37.033,6250,3
Malindi Airport,-3.22931,40.1017,80,3
Lokichoggio Airport,4.204117,34.348186,2074,3
Amboseli Airport,-2.64505,37.2531,3755,3
Asyut International Airport,27.046508,31.011983,772,2
El Arish International Airport,31.073333,33.835833,121,2
Burao Airport,9.517,45.567,3400,3
Galcaio Airport,6.78083,47.4547,975,3
Aden Adde International Airport,2.01444,45.3047,29,3
Bosaso Airport,11.2753,49.1494,3,3
Alula Airport,11.95,50.733,6,3
Tippi Airport,7.117,35.383,1100,3
Mizan Teferi Airport,6.967,35.533,4396,3
Kabri Dehar Airport,6.734,44.253,1800,3
Gore Airport,8.167,35.55,6580,3
Gode Airport,5.935128,43.578567,834,3
Dembidollo Airport,8.554,34.858,5200,3
Combolcha Airport,11.0825,39.7114,6117,3
Beica Airport,9.38639,34.5219,5410,3
Baco Airport,5.78287,36.562,0,3
Sao Filipe Airport,14.885,-24.48,617,-1
Praia International Airport,14.9245,-23.4935,230,-1
El Aroui Airport,34.9888,-3.02821,574,0
Hassan I Airport,27.1517,-13.2192,207,0
Mogador Airport,31.3975,-9.681667,384,0
Dakhla Airport,23.7183,-15.932,36,0
Smara Airport,26.7318,-11.6847,350,0
Iginniarfik Heliport,68.7,-52.9667,0,-3
Akunnaaq Heliport,68.75,-52.3333,0,-3
Groennedal Heliport,61.2333,-48.1,0,-3
Osvaldo Vieira International Airport,11.89485,-15.653681,129,0
Kenema Airport,7.89129,-11.1766,485,0
Bo Airport,7.9444,-11.761,328,0
Sherbro International Airport,7.53242,-12.5189,14,0
Ceuta Heliport,35.8969,-5.29908,0,0
Lauriston Airport,12.4761,-61.4728,0,-4
La Gomera Airport,28.0296,-17.2146,718,0
Papa Stour Airport,60.3217,-1.69306,0,0
Outer Skerries Airport,60.417,-0.75,0,0
Foula Airport,60.121,-2.052,0,0
Gamba,-2.71016,9.96062,73,1
Ilebo Airport,-4.333,20.583,1450,1
Lodja Airport,-3.417,23.45,1647,2
Tshikapa Airport,-6.43833,20.7947,1595,2
Basankusu Airport,1.22472,19.7889,1217,1
Basango Mboliasa Airport,-1.435,19.024,1013,1
Nioki Airport,-2.7175,17.6847,1043,1
Inongo Airport,-1.94722,18.2858,1040,1
Tshimpi Airport,-5.79961,13.4404,1115,1
Boma Airport,-5.854,13.064,26,1
Eros Airport,-22.6122,17.0804,5575,1
Swakopmund Airport,-22.6619,14.5681,207,1
Oranjemund Airport,-28.5847,16.4467,14,1
Ondangwa Airport,-17.8782,15.9526,3599,1
Luderitz Airport,-26.6874,15.2429,457,1
Club Makokola Airport,-14.3069,35.1325,1587,2
Sarh Airport,9.14444,18.3744,1198,1
Croisette Heliport,43.536,7.03736,0,1
Chimoio Airport,-19.151267,33.428958,2287,2
Tchibanga Airport,-2.85,11.017,269,1
Mouilla Ville Airport,-1.84514,11.0567,295,1
Koulamoutou Airport,-1.18461,12.4413,1070,1
Namibe Airport,-15.261222,12.146756,210,1
Ondjiva Pereira Airport,-17.043464,15.683822,3566,1
Dundo Airport,-7.40089,20.8185,2451,1
Catumbela Airport,-12.4792,13.4869,0,1
Manja Airport,-21.417,44.317,787,3
Mandritsara Airport,-15.817,48.833,1007,3
Tsaratanana Airport,-16.75,47.617,1073,3
Mampikony Airport,-16.049,47.622,0,3
Soalala Airport,-16.083,45.367,141,3
Ambanja Airport,-13.65,48.467,36,3
Port Bergé Airport,-15.583,47.617,213,3
Ambatondrazaka Airport,-17.8,48.433,2513,3
Tsiroanomandidy Airport,-18.75,46.05,2776,3
Tambohorano Airport,-17.4761,43.9728,23,3
Morafenobe Airport,-17.85,44.917,748,3
Maintirano Airport,-18.05,44.033,95,3
Belo sur Tsiribihina Airport,-19.6867,44.5419,154,3
Ankavandra Airport,-18.8,45.283,427,3
Antsalova Airport,-18.7,44.617,551,3
Iconi Airport,-11.7108,43.2439,33,3
Solwesi Airport,-12.1737,26.3651,4551,2
Chipata Airport,-13.5583,32.5872,3360,2
Loubomo Airport,-4.2,12.7,1079,1
Limpopo Valley Airport,-22.1892,29.1269,1772,2
Shakawe Airport,-18.3739,21.8326,3379,2
Orapa Airport,-21.2667,25.3167,3100,2
Ghanzi Airport,-21.6925,21.6581,3730,2
Mmabatho International Airport,-25.798444,25.548028,4181,2
